,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency,section,Section
1751,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),communication.A,Communication - Annual,2015,2015-01-01,99.47666666666665,99.47666666666665,A,Annual,communication,Communication
1752,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),communication.A,Communication - Annual,2016,2016-01-01,99.67666666666666,99.67666666666666,A,Annual,communication,Communication
1753,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),communication.A,Communication - Annual,2017,2017-01-01,98.75916666666666,98.75916666666666,A,Annual,communication,Communication
1754,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),communication.A,Communication - Annual,2018,2018-01-01,99.99916666666667,99.99916666666667,A,Annual,communication,Communication
1755,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),communication.A,Communication - Annual,2019,2019-01-01,98.715,98.715,A,Annual,communication,Communication
1756,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),communication.A,Communication - Annual,2020,2020-01-01,103.49416666666669,103.49416666666669,A,Annual,communication,Communication
1757,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),communication.A,Communication - Annual,2021,2021-01-01,111.16833333333334,111.16833333333334,A,Annual,communication,Communication
1758,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),education.A,Education - Annual,2013,2013-01-01,90.74500000000002,90.74500000000002,A,Annual,education,Education
1759,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),education.A,Education - Annual,2014,2014-01-01,95.29750000000001,95.29750000000001,A,Annual,education,Education
1760,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),education.A,Education - Annual,2015,2015-01-01,96.19250000000001,96.19250000000001,A,Annual,education,Education
1761,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),education.A,Education - Annual,2016,2016-01-01,99.18749999999999,99.18749999999999,A,Annual,education,Education
1762,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),education.A,Education - Annual,2017,2017-01-01,99.65083333333334,99.65083333333334,A,Annual,education,Education
1763,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),education.A,Education - Annual,2018,2018-01-01,99.99833333333333,99.99833333333333,A,Annual,education,Education
1764,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),education.A,Education - Annual,2019,2019-01-01,102.49916666666667,102.49916666666667,A,Annual,education,Education
1765,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),education.A,Education - Annual,2020,2020-01-01,100.47833333333334,100.47833333333334,A,Annual,education,Education
1766,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),education.A,Education - Annual,2021,2021-01-01,95.45749999999998,95.45749999999998,A,Annual,education,Education
1767,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),food-and-beverages.A,Food and beverages - Annual,2013,2013-01-01,94.07416666666666,94.07416666666666,A,Annual,food-and-beverages,Food and beverages
1768,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),food-and-beverages.A,Food and beverages - Annual,2014,2014-01-01,95.36666666666667,95.36666666666667,A,Annual,food-and-beverages,Food and beverages
1769,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),food-and-beverages.A,Food and beverages - Annual,2015,2015-01-01,95.96666666666667,95.96666666666667,A,Annual,food-and-beverages,Food and beverages
1770,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),food-and-beverages.A,Food and beverages - Annual,2016,2016-01-01,94.71000000000001,94.71000000000001,A,Annual,food-and-beverages,Food and beverages
1771,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),food-and-beverages.A,Food and beverages - Annual,2017,2017-01-01,93.92666666666666,93.92666666666666,A,Annual,food-and-beverages,Food and beverages
1772,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),food-and-beverages.A,Food and beverages - Annual,2018,2018-01-01,100.00083333333333,100.00083333333333,A,Annual,food-and-beverages,Food and beverages
1773,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),food-and-beverages.A,Food and beverages - Annual,2019,2019-01-01,102.08083333333333,102.08083333333333,A,Annual,food-and-beverages,Food and beverages
1774,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),food-and-beverages.A,Food and beverages - Annual,2020,2020-01-01,111.2808333333333,111.2808333333333,A,Annual,food-and-beverages,Food and beverages
1775,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),food-and-beverages.A,Food and beverages - Annual,2021,2021-01-01,117.27833333333331,117.27833333333331,A,Annual,food-and-beverages,Food and beverages
1776,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),furnishings-household-equipment.A,"Furnishings, Household equipment - Annual",2013,2013-01-01,97.37083333333332,97.37083333333332,A,Annual,furnishings-household-equipment,"Furnishings, Household equipment"
1777,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),furnishings-household-equipment.A,"Furnishings, Household equipment - Annual",2014,2014-01-01,99.04166666666667,99.04166666666667,A,Annual,furnishings-household-equipment,"Furnishings, Household equipment"
1778,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),furnishings-household-equipment.A,"Furnishings, Household equipment - Annual",2015,2015-01-01,99.94166666666665,99.94166666666665,A,Annual,furnishings-household-equipment,"Furnishings, Household equipment"
1779,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),furnishings-household-equipment.A,"Furnishings, Household equipment - Annual",2016,2016-01-01,100.40499999999999,100.40499999999999,A,Annual,furnishings-household-equipment,"Furnishings, Household equipment"
1780,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),furnishings-household-equipment.A,"Furnishings, Household equipment - Annual",2017,2017-01-01,98.53250000000001,98.53250000000001,A,Annual,furnishings-household-equipment,"Furnishings, Household equipment"
1781,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),furnishings-household-equipment.A,"Furnishings, Household equipment - Annual",2018,2018-01-01,100.00083333333332,100.00083333333332,A,Annual,furnishings-household-equipment,"Furnishings, Household equipment"
1782,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),furnishings-household-equipment.A,"Furnishings, Household equipment - Annual",2019,2019-01-01,99.37833333333333,99.37833333333333,A,Annual,furnishings-household-equipment,"Furnishings, Household equipment"
1783,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),furnishings-household-equipment.A,"Furnishings, Household equipment - Annual",2020,2020-01-01,103.99583333333332,103.99583333333332,A,Annual,furnishings-household-equipment,"Furnishings, Household equipment"
1784,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),furnishings-household-equipment.A,"Furnishings, Household equipment - Annual",2021,2021-01-01,108.19666666666669,108.19666666666669,A,Annual,furnishings-household-equipment,"Furnishings, Household equipment"
1785,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),general-index.A,General Index - Annual,2013,2013-01-01,93.19749999999998,93.19749999999998,A,Annual,general-index,General Index
1786,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),general-index.A,General Index - Annual,2014,2014-01-01,95.28166666666664,95.28166666666664,A,Annual,general-index,General Index
1787,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),general-index.A,General Index - Annual,2015,2015-01-01,96.43083333333333,96.43083333333333,A,Annual,general-index,General Index
1788,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),general-index.A,General Index - Annual,2016,2016-01-01,98.42583333333334,98.42583333333334,A,Annual,general-index,General Index
1789,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),general-index.A,General Index - Annual,2017,2017-01-01,97.60083333333334,97.60083333333334,A,Annual,general-index,General Index
1790,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),general-index.A,General Index - Annual,2018,2018-01-01,99.99999999999997,99.99999999999997,A,Annual,general-index,General Index
1791,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),general-index.A,General Index - Annual,2019,2019-01-01,97.90666666666665,97.90666666666665,A,Annual,general-index,General Index
1792,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),general-index.A,General Index - Annual,2020,2020-01-01,101.28000000000002,101.28000000000002,A,Annual,general-index,General Index
1793,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),general-index.A,General Index - Annual,2021,2021-01-01,104.38250000000002,104.38250000000002,A,Annual,general-index,General Index
1794,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),health.A,Health - Annual,2013,2013-01-01,90.6625,90.6625,A,Annual,health,Health
1795,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),health.A,Health - Annual,2014,2014-01-01,92.22333333333333,92.22333333333333,A,Annual,health,Health
1796,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),health.A,Health - Annual,2015,2015-01-01,94.2575,94.2575,A,Annual,health,Health
1797,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),health.A,Health - Annual,2016,2016-01-01,96.29499999999999,96.29499999999999,A,Annual,health,Health
1798,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),health.A,Health - Annual,2017,2017-01-01,96.29333333333331,96.29333333333331,A,Annual,health,Health
1799,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),health.A,Health - Annual,2018,2018-01-01,99.99583333333334,99.99583333333334,A,Annual,health,Health
1800,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),health.A,Health - Annual,2019,2019-01-01,100.13583333333335,100.13583333333335,A,Annual,health,Health
1801,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),health.A,Health - Annual,2020,2020-01-01,101.25583333333334,101.25583333333334,A,Annual,health,Health
1802,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),health.A,Health - Annual,2021,2021-01-01,102.91416666666669,102.91416666666669,A,Annual,health,Health
1803,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),housing-water-electricity-gas-and-other-fuels.A,"Housing , Water, Electricity, Gas, and other fuels - Annual",2013,2013-01-01,90.58,90.58,A,Annual,housing-water-electricity-gas-and-other-fuels,"Housing , Water, Electricity, Gas, and other fuels"
1804,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),housing-water-electricity-gas-and-other-fuels.A,"Housing , Water, Electricity, Gas, and other fuels - Annual",2014,2014-01-01,94.98333333333333,94.98333333333333,A,Annual,housing-water-electricity-gas-and-other-fuels,"Housing , Water, Electricity, Gas, and other fuels"
1805,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),housing-water-electricity-gas-and-other-fuels.A,"Housing , Water, Electricity, Gas, and other fuels - Annual",2015,2015-01-01,97.25833333333333,97.25833333333333,A,Annual,housing-water-electricity-gas-and-other-fuels,"Housing , Water, Electricity, Gas, and other fuels"
1806,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),housing-water-electricity-gas-and-other-fuels.A,"Housing , Water, Electricity, Gas, and other fuels - Annual",2016,2016-01-01,101.97416666666666,101.97416666666666,A,Annual,housing-water-electricity-gas-and-other-fuels,"Housing , Water, Electricity, Gas, and other fuels"
1807,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),housing-water-electricity-gas-and-other-fuels.A,"Housing , Water, Electricity, Gas, and other fuels - Annual",2017,2017-01-01,101.24583333333334,101.24583333333334,A,Annual,housing-water-electricity-gas-and-other-fuels,"Housing , Water, Electricity, Gas, and other fuels"
1808,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),housing-water-electricity-gas-and-other-fuels.A,"Housing , Water, Electricity, Gas, and other fuels - Annual",2018,2018-01-01,100.00083333333333,100.00083333333333,A,Annual,housing-water-electricity-gas-and-other-fuels,"Housing , Water, Electricity, Gas, and other fuels"
1809,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),housing-water-electricity-gas-and-other-fuels.A,"Housing , Water, Electricity, Gas, and other fuels - Annual",2019,2019-01-01,91.405,91.405,A,Annual,housing-water-electricity-gas-and-other-fuels,"Housing , Water, Electricity, Gas, and other fuels"
1810,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),housing-water-electricity-gas-and-other-fuels.A,"Housing , Water, Electricity, Gas, and other fuels - Annual",2020,2020-01-01,90.825,90.825,A,Annual,housing-water-electricity-gas-and-other-fuels,"Housing , Water, Electricity, Gas, and other fuels"
1811,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),housing-water-electricity-gas-and-other-fuels.A,"Housing , Water, Electricity, Gas, and other fuels - Annual",2021,2021-01-01,88.62,88.62,A,Annual,housing-water-electricity-gas-and-other-fuels,"Housing , Water, Electricity, Gas, and other fuels"
1812,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),miscellaneous-goods-and-services.A,Miscellaneous Goods and Services - Annual,2013,2013-01-01,97.37083333333334,97.37083333333334,A,Annual,miscellaneous-goods-and-services,Miscellaneous Goods and Services
1813,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),miscellaneous-goods-and-services.A,Miscellaneous Goods and Services - Annual,2014,2014-01-01,98.12749999999998,98.12749999999998,A,Annual,miscellaneous-goods-and-services,Miscellaneous Goods and Services
1814,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),miscellaneous-goods-and-services.A,Miscellaneous Goods and Services - Annual,2015,2015-01-01,99.10416666666667,99.10416666666667,A,Annual,miscellaneous-goods-and-services,Miscellaneous Goods and Services
1815,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),miscellaneous-goods-and-services.A,Miscellaneous Goods and Services - Annual,2016,2016-01-01,99.83833333333332,99.83833333333332,A,Annual,miscellaneous-goods-and-services,Miscellaneous Goods and Services
1816,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),miscellaneous-goods-and-services.A,Miscellaneous Goods and Services - Annual,2017,2017-01-01,99.74916666666667,99.74916666666667,A,Annual,miscellaneous-goods-and-services,Miscellaneous Goods and Services
1817,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),miscellaneous-goods-and-services.A,Miscellaneous Goods and Services - Annual,2018,2018-01-01,99.99916666666667,99.99916666666667,A,Annual,miscellaneous-goods-and-services,Miscellaneous Goods and Services
1818,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),miscellaneous-goods-and-services.A,Miscellaneous Goods and Services - Annual,2019,2019-01-01,99.60416666666667,99.60416666666667,A,Annual,miscellaneous-goods-and-services,Miscellaneous Goods and Services
1819,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),miscellaneous-goods-and-services.A,Miscellaneous Goods and Services - Annual,2020,2020-01-01,103.54083333333334,103.54083333333334,A,Annual,miscellaneous-goods-and-services,Miscellaneous Goods and Services
1820,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),miscellaneous-goods-and-services.A,Miscellaneous Goods and Services - Annual,2021,2021-01-01,106.42916666666666,106.42916666666666,A,Annual,miscellaneous-goods-and-services,Miscellaneous Goods and Services
1821,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),recreation-and-culture.A,Recreation and Culture - Annual,2013,2013-01-01,103.41416666666667,103.41416666666667,A,Annual,recreation-and-culture,Recreation and Culture
1822,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),recreation-and-culture.A,Recreation and Culture - Annual,2014,2014-01-01,103.10833333333333,103.10833333333333,A,Annual,recreation-and-culture,Recreation and Culture
1823,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),recreation-and-culture.A,Recreation and Culture - Annual,2015,2015-01-01,103.4325,103.4325,A,Annual,recreation-and-culture,Recreation and Culture
1824,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),recreation-and-culture.A,Recreation and Culture - Annual,2016,2016-01-01,101.79999999999998,101.79999999999998,A,Annual,recreation-and-culture,Recreation and Culture
1825,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),recreation-and-culture.A,Recreation and Culture - Annual,2017,2017-01-01,98.8525,98.8525,A,Annual,recreation-and-culture,Recreation and Culture
1826,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),recreation-and-culture.A,Recreation and Culture - Annual,2018,2018-01-01,99.99833333333333,99.99833333333333,A,Annual,recreation-and-culture,Recreation and Culture
1827,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),recreation-and-culture.A,Recreation and Culture - Annual,2019,2019-01-01,98.33666666666667,98.33666666666667,A,Annual,recreation-and-culture,Recreation and Culture
1828,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),recreation-and-culture.A,Recreation and Culture - Annual,2020,2020-01-01,100.1325,100.1325,A,Annual,recreation-and-culture,Recreation and Culture
1829,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),recreation-and-culture.A,Recreation and Culture - Annual,2021,2021-01-01,103.18083333333333,103.18083333333333,A,Annual,recreation-and-culture,Recreation and Culture
1830,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),restaurants-and-hotels.A,Restaurants and Hotels - Annual,2013,2013-01-01,89.84666666666669,89.84666666666669,A,Annual,restaurants-and-hotels,Restaurants and Hotels
1831,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),restaurants-and-hotels.A,Restaurants and Hotels - Annual,2014,2014-01-01,90.59166666666667,90.59166666666667,A,Annual,restaurants-and-hotels,Restaurants and Hotels
1832,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),restaurants-and-hotels.A,Restaurants and Hotels - Annual,2015,2015-01-01,92.21333333333334,92.21333333333334,A,Annual,restaurants-and-hotels,Restaurants and Hotels
1833,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),restaurants-and-hotels.A,Restaurants and Hotels - Annual,2016,2016-01-01,92.53333333333335,92.53333333333335,A,Annual,restaurants-and-hotels,Restaurants and Hotels
1834,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),restaurants-and-hotels.A,Restaurants and Hotels - Annual,2017,2017-01-01,93.04,93.04,A,Annual,restaurants-and-hotels,Restaurants and Hotels
1835,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),restaurants-and-hotels.A,Restaurants and Hotels - Annual,2018,2018-01-01,100.00083333333335,100.00083333333335,A,Annual,restaurants-and-hotels,Restaurants and Hotels
1836,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),restaurants-and-hotels.A,Restaurants and Hotels - Annual,2019,2019-01-01,103.22166666666665,103.22166666666665,A,Annual,restaurants-and-hotels,Restaurants and Hotels
1837,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),restaurants-and-hotels.A,Restaurants and Hotels - Annual,2020,2020-01-01,107.65,107.65,A,Annual,restaurants-and-hotels,Restaurants and Hotels
1838,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),restaurants-and-hotels.A,Restaurants and Hotels - Annual,2021,2021-01-01,112.46333333333332,112.46333333333332,A,Annual,restaurants-and-hotels,Restaurants and Hotels
1839,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),tobacco.A,Tobacco - Annual,2013,2013-01-01,52.08416666666666,52.08416666666666,A,Annual,tobacco,Tobacco
1840,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),tobacco.A,Tobacco - Annual,2014,2014-01-01,54.45666666666666,54.45666666666666,A,Annual,tobacco,Tobacco
1841,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),tobacco.A,Tobacco - Annual,2015,2015-01-01,55.311666666666675,55.311666666666675,A,Annual,tobacco,Tobacco
1842,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),tobacco.A,Tobacco - Annual,2016,2016-01-01,63.16583333333334,63.16583333333334,A,Annual,tobacco,Tobacco
1843,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),tobacco.A,Tobacco - Annual,2017,2017-01-01,80.04833333333333,80.04833333333333,A,Annual,tobacco,Tobacco
1844,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),tobacco.A,Tobacco - Annual,2018,2018-01-01,100.0,100.0,A,Annual,tobacco,Tobacco
1845,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),tobacco.A,Tobacco - Annual,2019,2019-01-01,100.95833333333334,100.95833333333334,A,Annual,tobacco,Tobacco
1846,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),tobacco.A,Tobacco - Annual,2020,2020-01-01,108.10749999999999,108.10749999999999,A,Annual,tobacco,Tobacco
1847,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),tobacco.A,Tobacco - Annual,2021,2021-01-01,114.90833333333333,114.90833333333333,A,Annual,tobacco,Tobacco
1848,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),transport.A,Transport - Annual,2013,2013-01-01,83.8225,83.8225,A,Annual,transport,Transport
1849,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),transport.A,Transport - Annual,2014,2014-01-01,84.9525,84.9525,A,Annual,transport,Transport
1850,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),transport.A,Transport - Annual,2015,2015-01-01,85.83333333333336,85.83333333333336,A,Annual,transport,Transport
1851,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),transport.A,Transport - Annual,2016,2016-01-01,92.24,92.24,A,Annual,transport,Transport
1852,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),transport.A,Transport - Annual,2017,2017-01-01,90.32583333333334,90.32583333333334,A,Annual,transport,Transport
1853,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),transport.A,Transport - Annual,2018,2018-01-01,99.99916666666667,99.99916666666667,A,Annual,transport,Transport
1854,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),transport.A,Transport - Annual,2019,2019-01-01,98.60583333333334,98.60583333333334,A,Annual,transport,Transport
1855,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),transport.A,Transport - Annual,2020,2020-01-01,102.39666666666666,102.39666666666666,A,Annual,transport,Transport
1856,annual,SAMA,CPI,Consumer Price Indices For Main Divisions (2013=100),transport.A,Transport - Annual,2021,2021-01-01,112.90916666666666,112.90916666666666,A,Annual,transport,Transport
1857,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1970,1970-01-01,NA,,,,,
1858,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1971,1971-01-01,NA,,,,,
1859,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1972,1972-01-01,NA,,,,,
1860,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1973,1973-01-01,2351.0,2351.0,,,,
1861,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1974,1974-01-01,4210.0,4210.0,,,,
1862,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1975,1975-01-01,3183.0,3183.0,,,,
1863,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1976,1976-01-01,-15172.0,-15172.0,,,,
1864,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1977,1977-01-01,35623.0,35623.0,,,,
1865,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1978,1978-01-01,8.0,8.0,,,,
1866,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1979,1979-01-01,21156.0,21156.0,,,,
1867,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1980,1980-01-01,14095.0,14095.0,,,,
1868,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1981,1981-01-01,17183.0,17183.0,,,,
1869,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1982,1982-01-01,5124.0,5124.0,,,,
1870,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1983,1983-01-01,11964.0,11964.0,,,,
1871,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1984,1984-01-01,-363.21000000000004,-363.21000000000004,,,,
1872,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1985,1985-01-01,5050.0,5050.0,,,,
1873,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1998,1998-01-01,33064.0,33064.0,,,,
1874,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,1999,1999-01-01,32342.0,32342.0,,,,
1875,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2000,2000-01-01,-3141.0,-3141.0,,,,
1876,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2001,2001-01-01,-10032.0,-10032.0,,,,
1877,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2002,2002-01-01,-14797.0,-14797.0,,,,
1878,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2003,2003-01-01,2518.0,2518.0,,,,
1879,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2004,2004-01-01,3039.0,3039.0,,,,
1880,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2005,2005-01-01,-14158.0,-14158.0,,,,
1881,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2006,2006-01-01,-1516.0,-1516.0,,,,
1882,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2007,2007-01-01,13939.0,13939.0,,,,
1883,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2008,2008-01-01,15941.0,15941.0,,,,
1884,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2009,2009-01-01,10051.0,10051.0,,,,
1885,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2010,2010-01-01,5584.0,5584.0,,,,
