,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,frequency,Frequency
521,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1997-04,1997-04-01,84.55,84.55,M,Monthly
522,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1997-05,1997-05-01,84.1,84.1,M,Monthly
523,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1997-06,1997-06-01,82.63,82.63,M,Monthly
524,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1997-07,1997-07-01,84.36,84.36,M,Monthly
525,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1997-08,1997-08-01,86.08,86.08,M,Monthly
526,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1997-09,1997-09-01,86.78,86.78,M,Monthly
527,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1997-10,1997-10-01,88.49,88.49,M,Monthly
528,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1997-11,1997-11-01,88.91,88.91,M,Monthly
529,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1997-12,1997-12-01,90.57,90.57,M,Monthly
530,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-01,1998-01-01,93.68,93.68,M,Monthly
531,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-02,1998-02-01,92.21,92.21,M,Monthly
532,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-03,1998-03-01,91.36,91.36,M,Monthly
533,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-04,1998-04-01,91.39,91.39,M,Monthly
534,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-05,1998-05-01,90.59,90.59,M,Monthly
535,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-06,1998-06-01,90.36,90.36,M,Monthly
536,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-07,1998-07-01,90.78,90.78,M,Monthly
537,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-08,1998-08-01,92.38,92.38,M,Monthly
538,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-09,1998-09-01,94.41,94.41,M,Monthly
539,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-10,1998-10-01,95.54,95.54,M,Monthly
540,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-11,1998-11-01,95.87,95.87,M,Monthly
541,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1998-12,1998-12-01,94.29,94.29,M,Monthly
542,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-01,1999-01-01,94.53,94.53,M,Monthly
543,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-02,1999-02-01,94.2,94.2,M,Monthly
544,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-03,1999-03-01,94.91,94.91,M,Monthly
545,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-04,1999-04-01,95.47,95.47,M,Monthly
546,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-05,1999-05-01,95.25,95.25,M,Monthly
547,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-06,1999-06-01,95.66,95.66,M,Monthly
548,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-07,1999-07-01,96.16,96.16,M,Monthly
549,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-08,1999-08-01,95.87,95.87,M,Monthly
550,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-09,1999-09-01,97.84,97.84,M,Monthly
551,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-10,1999-10-01,99.09,99.09,M,Monthly
552,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-11,1999-11-01,99.34,99.34,M,Monthly
553,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),1999-12,1999-12-01,100.52,100.52,M,Monthly
554,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-01,2000-01-01,101.47,101.47,M,Monthly
555,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-02,2000-02-01,104.09,104.09,M,Monthly
556,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-03,2000-03-01,105.39,105.39,M,Monthly
557,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-04,2000-04-01,106.38,106.38,M,Monthly
558,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-05,2000-05-01,109.08,109.08,M,Monthly
559,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-06,2000-06-01,105.76,105.76,M,Monthly
560,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-07,2000-07-01,106.65,106.65,M,Monthly
561,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-08,2000-08-01,109.0,109.0,M,Monthly
562,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-09,2000-09-01,112.16,112.16,M,Monthly
563,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-10,2000-10-01,114.85,114.85,M,Monthly
564,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-11,2000-11-01,117.88,117.88,M,Monthly
565,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2000-12,2000-12-01,117.62,117.62,M,Monthly
566,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-01,2001-01-01,117.97,117.97,M,Monthly
567,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-02,2001-02-01,107.47,107.47,M,Monthly
568,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-03,2001-03-01,91.42,91.42,M,Monthly
569,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-04,2001-04-01,81.37,81.37,M,Monthly
570,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-05,2001-05-01,91.77,91.77,M,Monthly
571,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-06,2001-06-01,89.9,89.9,M,Monthly
572,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-07,2001-07-01,83.98,83.98,M,Monthly
573,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-08,2001-08-01,78.69,78.69,M,Monthly
574,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-09,2001-09-01,78.33,78.33,M,Monthly
575,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-10,2001-10-01,76.68,76.68,M,Monthly
576,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-11,2001-11-01,85.45,85.45,M,Monthly
577,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2001-12,2001-12-01,92.0,92.0,M,Monthly
578,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-01,2002-01-01,103.67,103.67,M,Monthly
579,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-02,2002-02-01,107.62,107.62,M,Monthly
580,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-03,2002-03-01,108.01,108.01,M,Monthly
581,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-04,2002-04-01,112.03,112.03,M,Monthly
582,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-05,2002-05-01,103.31,103.31,M,Monthly
583,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-06,2002-06-01,91.64,91.64,M,Monthly
584,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-07,2002-07-01,82.71,82.71,M,Monthly
585,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-08,2002-08-01,86.35,86.35,M,Monthly
586,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-09,2002-09-01,88.38,88.38,M,Monthly
587,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-10,2002-10-01,91.02,91.02,M,Monthly
588,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-11,2002-11-01,94.72,94.72,M,Monthly
589,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2002-12,2002-12-01,95.73,95.73,M,Monthly
590,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-01,2003-01-01,90.24,90.24,M,Monthly
591,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-02,2003-02-01,92.11,92.11,M,Monthly
592,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-03,2003-03-01,92.01,92.01,M,Monthly
593,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-04,2003-04-01,94.44,94.44,M,Monthly
594,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-05,2003-05-01,99.0,99.0,M,Monthly
595,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-06,2003-06-01,102.47,102.47,M,Monthly
596,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-07,2003-07-01,106.14,106.14,M,Monthly
597,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-08,2003-08-01,107.93,107.93,M,Monthly
598,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-09,2003-09-01,110.64,110.64,M,Monthly
599,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-10,2003-10-01,103.45,103.45,M,Monthly
600,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-11,2003-11-01,101.27,101.27,M,Monthly
601,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2003-12,2003-12-01,100.31,100.31,M,Monthly
602,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-01,2004-01-01,104.53,104.53,M,Monthly
603,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-02,2004-02-01,106.04,106.04,M,Monthly
604,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-03,2004-03-01,110.44,110.44,M,Monthly
605,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-04,2004-04-01,109.64,109.64,M,Monthly
606,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-05,2004-05-01,99.23,99.23,M,Monthly
607,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-06,2004-06-01,98.49,98.49,M,Monthly
608,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-07,2004-07-01,100.75,100.75,M,Monthly
609,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-08,2004-08-01,100.68,100.68,M,Monthly
610,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-09,2004-09-01,99.37,99.37,M,Monthly
611,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-10,2004-10-01,100.4,100.4,M,Monthly
612,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-11,2004-11-01,100.56,100.56,M,Monthly
613,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2004-12,2004-12-01,101.39,101.39,M,Monthly
614,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-01,2005-01-01,106.76,106.76,M,Monthly
615,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-02,2005-02-01,110.89,110.89,M,Monthly
616,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-03,2005-03-01,109.91,109.91,M,Monthly
617,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-04,2005-04-01,108.45,108.45,M,Monthly
618,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-05,2005-05-01,109.88,109.88,M,Monthly
619,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-06,2005-06-01,114.83,114.83,M,Monthly
620,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-07,2005-07-01,117.43,117.43,M,Monthly
621,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-08,2005-08-01,115.48,115.48,M,Monthly
622,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-09,2005-09-01,116.51,116.51,M,Monthly
623,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-10,2005-10-01,119.26,119.26,M,Monthly
624,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-11,2005-11-01,122.94,122.94,M,Monthly
625,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2005-12,2005-12-01,123.2,123.2,M,Monthly
626,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-01,2006-01-01,123.25,123.25,M,Monthly
627,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-02,2006-02-01,125.29,125.29,M,Monthly
628,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-03,2006-03-01,124.33,124.33,M,Monthly
629,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-04,2006-04-01,123.36,123.36,M,Monthly
630,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-05,2006-05-01,113.56,113.56,M,Monthly
631,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-06,2006-06-01,101.7,101.7,M,Monthly
632,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-07,2006-07-01,105.04,105.04,M,Monthly
633,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-08,2006-08-01,109.73,109.73,M,Monthly
634,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-09,2006-09-01,110.96,110.96,M,Monthly
635,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-10,2006-10-01,113.07,113.07,M,Monthly
636,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-11,2006-11-01,114.32,114.32,M,Monthly
637,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2006-12,2006-12-01,113.63,113.63,M,Monthly
638,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-01,2007-01-01,116.97,116.97,M,Monthly
639,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-02,2007-02-01,119.3,119.3,M,Monthly
640,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-03,2007-03-01,117.86,117.86,M,Monthly
641,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-04,2007-04-01,121.16,121.16,M,Monthly
642,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-05,2007-05-01,123.46,123.46,M,Monthly
643,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-06,2007-06-01,125.56,125.56,M,Monthly
644,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-07,2007-07-01,125.88,125.88,M,Monthly
645,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-08,2007-08-01,123.23,123.23,M,Monthly
646,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-09,2007-09-01,126.69,126.69,M,Monthly
647,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-10,2007-10-01,132.67,132.67,M,Monthly
648,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-11,2007-11-01,131.99,131.99,M,Monthly
649,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2007-12,2007-12-01,134.32,134.32,M,Monthly
650,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2008-01,2008-01-01,134.13,134.13,M,Monthly
651,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2008-02,2008-02-01,133.17,133.17,M,Monthly
652,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2008-03,2008-03-01,123.9,123.9,M,Monthly
653,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2008-04,2008-04-01,118.29,118.29,M,Monthly
654,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2008-05,2008-05-01,125.7,125.7,M,Monthly
655,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpiddree,CPI - Developed Countries Based Real Effective Exchange Rate (2003=100),2008-06,2008-06-01,126.82,126.82,M,Monthly
