,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,Frequency code list,Area code list,Adjustment indicator code list,Balance sheet reference sector breakdown,Balance sheet item,Original maturity,Data Type,Counterpart geo area,Balance sheet counterpart sector,Currency code list,Suffix
148,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1982-05,1982-05-01,336808.0,336808.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
149,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1982-06,1982-06-01,343166.0,343166.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
150,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1982-07,1982-07-01,346250.0,346250.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
151,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1982-08,1982-08-01,344579.0,344579.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
152,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1982-09,1982-09-01,349853.0,349853.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
153,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1982-10,1982-10-01,356058.0,356058.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
154,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1982-11,1982-11-01,352992.0,352992.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
155,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1982-12,1982-12-01,368666.0,368666.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
156,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-01,1983-01-01,367069.0,367069.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
157,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-02,1983-02-01,365671.0,365671.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
158,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-03,1983-03-01,365691.0,365691.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
159,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-04,1983-04-01,370952.0,370952.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
160,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-05,1983-05-01,370899.0,370899.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
161,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-06,1983-06-01,375933.0,375933.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
162,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-07,1983-07-01,380654.0,380654.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
163,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-08,1983-08-01,376420.0,376420.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
164,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-09,1983-09-01,380469.0,380469.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
165,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-10,1983-10-01,388918.0,388918.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
166,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-11,1983-11-01,389867.0,389867.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
167,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1983-12,1983-12-01,411460.0,411460.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
168,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-01,1984-01-01,405458.0,405458.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
169,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-02,1984-02-01,402298.0,402298.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
170,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-03,1984-03-01,405741.0,405741.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
171,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-04,1984-04-01,410045.0,410045.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
172,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-05,1984-05-01,407256.0,407256.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
173,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-06,1984-06-01,416908.0,416908.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
174,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-07,1984-07-01,418937.0,418937.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
175,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-08,1984-08-01,417616.0,417616.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
176,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-09,1984-09-01,426623.0,426623.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
177,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-10,1984-10-01,428684.0,428684.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
178,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-11,1984-11-01,426158.0,426158.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
179,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1984-12,1984-12-01,454207.0,454207.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
180,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-01,1985-01-01,445924.0,445924.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
181,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-02,1985-02-01,442596.0,442596.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
182,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-03,1985-03-01,447063.0,447063.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
183,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-04,1985-04-01,450449.0,450449.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
184,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-05,1985-05-01,442945.0,442945.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
185,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-06,1985-06-01,452361.0,452361.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
186,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-07,1985-07-01,454958.0,454958.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
187,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-08,1985-08-01,450832.0,450832.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
188,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-09,1985-09-01,458463.0,458463.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
189,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-10,1985-10-01,460409.0,460409.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
190,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-11,1985-11-01,457718.0,457718.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
191,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1985-12,1985-12-01,478750.0,478750.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
192,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-01,1986-01-01,468149.0,468149.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
193,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-02,1986-02-01,465957.0,465957.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
194,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-03,1986-03-01,476792.0,476792.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
195,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-04,1986-04-01,476797.0,476797.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
196,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-05,1986-05-01,474825.0,474825.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
197,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-06,1986-06-01,480800.0,480800.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
198,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-07,1986-07-01,485208.0,485208.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
199,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-08,1986-08-01,483617.0,483617.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
200,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-09,1986-09-01,488510.0,488510.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
201,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-10,1986-10-01,489931.0,489931.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
202,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-11,1986-11-01,490117.0,490117.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
203,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1986-12,1986-12-01,509400.0,509400.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
204,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-01,1987-01-01,507393.0,507393.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
205,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-02,1987-02-01,501960.0,501960.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
206,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M30.A.1.U2.2300.Z01.E,"France monetary agregates, M3 [stocks]",1987-03,1987-03-01,507086.0,507086.0,M,FR,N,V,M30,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M3,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
