,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
5480,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2013,2013-01-01,92.6201205834254,92.6201205834254,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5481,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2014,2014-01-01,96.7122878629832,96.7122878629832,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5482,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2015,2015-01-01,100.0,100.0,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5483,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2016,2016-01-01,102.090442182567,102.090442182567,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5484,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2017,2017-01-01,98.8024901368128,98.8024901368128,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5485,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2018,2018-01-01,102.647927251525,102.647927251525,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5486,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2019,2019-01-01,102.404413906036,102.404413906036,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5487,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2020,2020-01-01,104.929827557705,104.929827557705,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5488,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2021,2021-01-01,105.73850581323,105.73850581323,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5489,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2022,2022-01-01,106.676875132641,106.676875132641,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5490,annual,OECD,MEI,Main Economic Indicators Publication,LVA.CCRETT01.IXOB.A,Latvia – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2023,2023-01-01,113.682451537535,113.682451537535,LVA,CCRETT01,IXOB,A,Latvia,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5491,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2001,2001-01-01,7.57333333333333,7.57333333333333,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5492,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2002,2002-01-01,5.40833333333333,5.40833333333333,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5493,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2003,2003-01-01,4.90083333333333,4.90083333333333,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5494,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2004,2004-01-01,4.8575,4.8575,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5495,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2005,2005-01-01,3.875,3.875,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5496,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2006,2006-01-01,4.13333333333333,4.13333333333333,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5497,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2007,2007-01-01,5.2825,5.2825,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5498,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2008,2008-01-01,6.43166666666667,6.43166666666667,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5499,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2009,2009-01-01,12.3575,12.3575,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5500,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2010,2010-01-01,10.3375,10.3375,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5501,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2011,2011-01-01,5.9075,5.9075,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5502,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2012,2012-01-01,4.565,4.565,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5503,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2013,2013-01-01,3.34,3.34,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5504,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2014,2014-01-01,2.50833333333333,2.50833333333333,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5505,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2015,2015-01-01,0.963333333333334,0.963333333333334,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5506,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2016,2016-01-01,0.534166666666667,0.534166666666667,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5507,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2017,2017-01-01,0.834166666666666,0.834166666666666,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5508,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2018,2018-01-01,0.9025,0.9025,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5509,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2019,2019-01-01,0.3425,0.3425,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5510,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2020,2020-01-01,-0.0625,-0.0625,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5511,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2021,2021-01-01,-0.0025,-0.0025,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5512,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2022,2022-01-01,2.2725,2.2725,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5513,annual,OECD,MEI,Main Economic Indicators Publication,LVA.IRLTLT01.ST.A,"Latvia – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2023,2023-01-01,3.82833333333333,3.82833333333333,LVA,IRLTLT01,ST,A,Latvia,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5514,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1970,1970-01-01,117.427305599734,117.427305599734,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5515,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1971,1971-01-01,117.054756692734,117.054756692734,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5516,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1972,1972-01-01,114.613840756735,114.613840756735,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5517,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1973,1973-01-01,114.808057856691,114.808057856691,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5518,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1974,1974-01-01,128.08101866,128.08101866,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5519,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1975,1975-01-01,134.101721780559,134.101721780559,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5520,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1976,1976-01-01,127.456532703416,127.456532703416,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5521,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1977,1977-01-01,99.5372423978332,99.5372423978332,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5522,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1978,1978-01-01,104.332467268057,104.332467268057,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5523,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1979,1979-01-01,111.241361538638,111.241361538638,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5524,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1980,1980-01-01,124.458445183253,124.458445183253,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5525,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1981,1981-01-01,141.999655677195,141.999655677195,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5526,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1982,1982-01-01,108.245698293582,108.245698293582,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5527,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1983,1983-01-01,69.617113037448,69.617113037448,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5528,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1984,1984-01-01,91.3306293511754,91.3306293511754,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5529,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1985,1985-01-01,86.2548177934528,86.2548177934528,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5530,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1986,1986-01-01,73.0824831414019,73.0824831414019,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5531,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1987,1987-01-01,70.5063356609359,70.5063356609359,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5532,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1988,1988-01-01,89.2488872602732,89.2488872602732,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5533,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1989,1989-01-01,94.9047354125513,94.9047354125513,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5534,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1990,1990-01-01,98.0648386043,98.0648386043,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5535,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1991,1991-01-01,108.604775336791,108.604775336791,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5536,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1992,1992-01-01,117.697184132926,117.697184132926,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5537,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1993,1993-01-01,125.758815391926,125.758815391926,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5538,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1994,1994-01-01,120.151594251553,120.151594251553,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5539,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1995,1995-01-01,81.3666276062047,81.3666276062047,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5540,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1996,1996-01-01,90.842195587272,90.842195587272,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5541,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1997,1997-01-01,105.117934224642,105.117934224642,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5542,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1998,1998-01-01,106.229622111034,106.229622111034,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5543,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1999,1999-01-01,116.334840727527,116.334840727527,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5544,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2000,2000-01-01,126.440236080638,126.440236080638,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5545,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2001,2001-01-01,134.954358778648,134.954358778648,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5546,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2002,2002-01-01,135.351073283501,135.351073283501,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5547,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2003,2003-01-01,120.722526282888,120.722526282888,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5548,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2004,2004-01-01,115.754949299834,115.754949299834,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5549,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2005,2005-01-01,119.911553200364,119.911553200364,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5550,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2006,2006-01-01,119.917344232809,119.917344232809,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5551,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2007,2007-01-01,118.781054436149,118.781054436149,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5552,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2008,2008-01-01,116.618564831606,116.618564831606,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5553,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2009,2009-01-01,102.533221820386,102.533221820386,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5554,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2010,2010-01-01,110.686435816546,110.686435816546,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5555,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2011,2011-01-01,110.827355211655,110.827355211655,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
